PS_Code,PS_Name,Region_Name,District_Name,Constituency_Name,Registered_Voters
BA01982,L/A PRIM SCH ANAMA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,501
BA01983,"D/A PRIM SCH, BREME",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,324
BA01984,L/A PRIM SCH LOWER AKROPONG,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,423
BA01985,L/A PRIM SCH UPPER AKROPONG,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,344
BA01986,PRESBY PRI SCH ABOUTAM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,492
BA01987,"D/A PRIM SCH, ATEKOANO",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,66
BA01988,L/A PRI SCH GRUMAKROM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,209
BA01989,L/A PRIM SCH UPPER ASUANO,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,237
BA01990,L/A PRIM SCH LOWER ASUANO,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,265
BA01991,L/A PRIM SCH BARNOFOUR,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,463
BA01992,"D/A PRIM SCH, KYIREFENE",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,155
BA01993,L/A PRI SCH ABOASU,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,271
BA01994,ANGL PRIM A LOWER DONKOR-NKWATA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,559
BA01995,ANGL PRIM A UPPER DONKRO-NKWANTA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,542
BA01996,ANGL PRIM B DONKRO-NKWANTA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,578
BA01997,L/A J H S LOWER DONKRO-NKWANTA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,358
BA01998,L/A J H S UPPER DONKRO-NKWANTA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,359
BA01999,L/A PRI SCH KYEREDESO,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,785
BA02000,ANGL NURSERY DONKRO-NKWANTA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,710
BA02001,"D/A PRIM SCH, ATIMATIM",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,80
BA02002,"D/A PRIM SCH, NKWAEASE",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,327
BA02003,L/A PRIM SCH SALAMKROM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,594
BA02004,L A PRIM SCH KYEKYEWERE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,432
BA02005,L/A PRIM SCH NWOASE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,310
BA02006,L/A PRIM  SCH GYEDUASE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,256
BA02007,R/C PRIM LOWER AYEREDE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,292
BA02008,L/A J H S LOWER AYEREDE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,501
BA02009,R/C UPPER SCH AYEREDE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,149
BA02010,L/A J H S UPPER AYEREDE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,135
BA02011,"D/A PRIM SCH, BONKRU",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,140
BA02012,D/A PRIM SCH KRAMOKROM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,158
BA02013,TEMP BOOTH NYINKAMAN,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,56
BA02014,L/A PRI SCH NYAMEBEKYERE NO 2,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,124
BA02015,"L/A PRIM SCH, DIMANGO",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,189
BA02016,L/A PRIM SCH BREDE NO 1,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,559
BA02017,L/A PRIM SCH KONTONSO,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,649
BA02018,L/A PRI SCH PRUSO NO 1,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,335
BA02019,D/A PRIM SCH DASAGWA,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,216
BA02020,D/A PRIM. SCH CAMP,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,135
BA02021,METH. PRIM UPPER AHYIAYEM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,461
BA02022,METH PRIM LOWER AHYIAYEM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,372
BA02023,L/A JHS AHYIAYEM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,252
BA02024,"L/A PRIM SCH, KANTANKANI",BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,267
BA02025,L/A PRIM SCH MPEM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,98
BA02026,L/A PRIMSCH NYINASE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,716
BA02027,D/A PRIM SCH KWAFRE,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,428
BA02028,L/A PRIM SCH JERUSALEM,BRONG-AHAFO,NKORANZA SOUTH,NKORANZA SOUTH,463
BA02315,PRESBY PRIM SCH BASSA,BRONG-AHAFO,NORTH SENE,NORTH SENE,595
BA02316,D/A JSS BASSA,BRONG-AHAFO,NORTH SENE,NORTH SENE,308
BA02317,S DA PRIM SCH BODINKA,BRONG-AHAFO,NORTH SENE,NORTH SENE,830
BA02318,OPEN SPACE KWAME DURO,BRONG-AHAFO,NORTH SENE,NORTH SENE,130
BA02319,R/C PRIM SCH AKOSOMBO,BRONG-AHAFO,NORTH SENE,NORTH SENE,124
BA02320,D/A PRIM SCH TABUS,BRONG-AHAFO,NORTH SENE,NORTH SENE,179
BA02321,C F A O QUARTERS,BRONG-AHAFO,NORTH SENE,NORTH SENE,249
BA02322,D/A PRIM SCH ZIGAKOPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,15
BA02323,D/A PRIM SCH BASSARELINE,BRONG-AHAFO,NORTH SENE,NORTH SENE,120
BA02324,OPEN SPACE WANANDO,BRONG-AHAFO,NORTH SENE,NORTH SENE,406
BA02325,D/A PRIM SCH OLD MAN,BRONG-AHAFO,NORTH SENE,NORTH SENE,100
BA02326,TEMP BOOTH JATO AKURAA,BRONG-AHAFO,NORTH SENE,NORTH SENE,584
BA02327,D/A PRIM SCH YAWKRA,BRONG-AHAFO,NORTH SENE,NORTH SENE,188
BA02328,OPEN MARKET AKROKA,BRONG-AHAFO,NORTH SENE,NORTH SENE,351
BA02329,PRESBY PRIM SCH HAUSAKOPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,440
BA02330,OPEN SPACE GANYO,BRONG-AHAFO,NORTH SENE,NORTH SENE,215
BA02331,R/C J H S  SCH NYANKONTRE,BRONG-AHAFO,NORTH SENE,NORTH SENE,707
BA02332,R/C PRIM SCH NYANKONTRE,BRONG-AHAFO,NORTH SENE,NORTH SENE,688
BA02333,PRESBY PRIM SCH PREMUASE,BRONG-AHAFO,NORTH SENE,NORTH SENE,624
BA02334,PRESBY PRIM SCH PREMUASE,BRONG-AHAFO,NORTH SENE,NORTH SENE,376
BA02335,L/A PRIM SCH OKOTO AKURAA,BRONG-AHAFO,NORTH SENE,NORTH SENE,366
BA02336,S D A PRIM SCH GBILI,BRONG-AHAFO,NORTH SENE,NORTH SENE,273
BA02337,S D A PRIM SCH WANZAM,BRONG-AHAFO,NORTH SENE,NORTH SENE,322
BA02338,L/A PRIM SCH AMPONSAH AKURAA,BRONG-AHAFO,NORTH SENE,NORTH SENE,165
BA02339,L/A PRIM SCH ISSIFU YAWMENSAH,BRONG-AHAFO,NORTH SENE,NORTH SENE,144
BA02340,D/A PRIM MORINGE (WAJUL),BRONG-AHAFO,NORTH SENE,NORTH SENE,166
BA02341,D/A PRIM SCH ABUGAME,BRONG-AHAFO,NORTH SENE,NORTH SENE,247
BA02342,D/A PRIM SCH AYERTSEKOPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,353
BA02343,DIVINE CHURCH GAKOPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,230
BA02344,OPEN SPACE BALLA,BRONG-AHAFO,NORTH SENE,NORTH SENE,252
BA02345,OPEN SPACE FANTE AKURAA,BRONG-AHAFO,NORTH SENE,NORTH SENE,318
BA02346,OPEN SPACE MOSESKOPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,135
BA02347,D/A J H S 'A' KAJAJI,BRONG-AHAFO,NORTH SENE,NORTH SENE,553
BA02348,D/A J H S ' B' KAJAJI,BRONG-AHAFO,NORTH SENE,NORTH SENE,509
BA02349,D/A PRIM SCH 'A' KAJAJI,BRONG-AHAFO,NORTH SENE,NORTH SENE,455
BA02350,D/A PRIM SCH 'B' KAJAJI,BRONG-AHAFO,NORTH SENE,NORTH SENE,374
BA02351,"S D A PRIM SCH KAJAJI  ""A""",BRONG-AHAFO,NORTH SENE,NORTH SENE,435
BA02352,"S D A PRIM SCH KAJAJI ""B""",BRONG-AHAFO,NORTH SENE,NORTH SENE,218
BA02353,D/A PRIM SCH KABONYA,BRONG-AHAFO,NORTH SENE,NORTH SENE,299
BA02354,S D A PRIM SCH ABUOSO,BRONG-AHAFO,NORTH SENE,NORTH SENE,402
BA02355,OPEN SPACE SIKAPE,BRONG-AHAFO,NORTH SENE,NORTH SENE,209
BA02356,D/A PRIM SCH BAKPA,BRONG-AHAFO,NORTH SENE,NORTH SENE,288
BA02357,D/A PRIM SCH KRANKUASE,BRONG-AHAFO,NORTH SENE,NORTH SENE,136
BA02358,OPEN SPACE MANORNYIKPOR,BRONG-AHAFO,NORTH SENE,NORTH SENE,190
BA02359,OPEN SPACE KOSORE,BRONG-AHAFO,NORTH SENE,NORTH SENE,98
BA02360,D/A J H S KOJOKROM,BRONG-AHAFO,NORTH SENE,NORTH SENE,527
BA02361,D/A PRIM SCH DEIFOUR,BRONG-AHAFO,NORTH SENE,NORTH SENE,321
BA02362,D/A PRIM SCH DADETOKLO,BRONG-AHAFO,NORTH SENE,NORTH SENE,702
BA02363,D/A PRIM SCH DOMEABRA,BRONG-AHAFO,NORTH SENE,NORTH SENE,342
BA02364,D/A PRIM SCH KPALAMA,BRONG-AHAFO,NORTH SENE,NORTH SENE,227
BA02365,OPEN SPACE SAKPATI,BRONG-AHAFO,NORTH SENE,NORTH SENE,364
BA02366,OPEN SPACE ATIKAGOME,BRONG-AHAFO,NORTH SENE,NORTH SENE,289
BA02367,D/A PRIM SCH LALA,BRONG-AHAFO,NORTH SENE,NORTH SENE,576
BA02368,PENTECOST CHURCH MOGYADURO,BRONG-AHAFO,NORTH SENE,NORTH SENE,143
BA02153,D/A JHS BENIM,BRONG-AHAFO,PRU,PRU WEST,333
BA02154,D/A PRIM SCH BENIM,BRONG-AHAFO,PRU,PRU WEST,350
BA02155,R/C PRIM SCH YAW PARE,BRONG-AHAFO,PRU,PRU WEST,803
BA02156,R/C PRIM SCH NYAMEBEKYERE,BRONG-AHAFO,PRU,PRU WEST,157
BA02157,NANA KWAME ADAPARE J H S ZABRAMA,BRONG-AHAFO,PRU,PRU WEST,864
BA02158,R/C J H S ZABRAMA (A),BRONG-AHAFO,PRU,PRU WEST,621
BA02159,R/C J H S ZABRAMA (B),BRONG-AHAFO,PRU,PRU WEST,622
BA02160,D/A PRIM SCH BOSOMFOUR,BRONG-AHAFO,PRU,PRU WEST,274
BA02161,D/A PRIM SCH BASSA,BRONG-AHAFO,PRU,PRU WEST,347
BA02162,D/A PRIM SCH CHEREMBO,BRONG-AHAFO,PRU,PRU WEST,901
BA02163,D/A PRIM SCH KROBO,BRONG-AHAFO,PRU,PRU WEST,447
BA02164,D/A PRIM SCH KYIREMAKO,BRONG-AHAFO,PRU,PRU WEST,508
BA02165,D/A PRIM SCH KOTOKOBUOM,BRONG-AHAFO,PRU,PRU WEST,310
BA02166,R/C PRIM SCH BRONIKROM,BRONG-AHAFO,PRU,PRU WEST,436
BA02167,D/A PRIM SCH KAMAMPA,BRONG-AHAFO,PRU,PRU WEST,756
BA02168,MARKET SQUARE BURKINA,BRONG-AHAFO,PRU,PRU WEST,634
BA02169,D/A PRIM SCH OLD ABEASE,BRONG-AHAFO,PRU,PRU WEST,391
BA02170,D/A J H S ABEASE NEW TOWN,BRONG-AHAFO,PRU,PRU WEST,912
BA02171,R/C J H S ABEASE NEW TOWN,BRONG-AHAFO,PRU,PRU WEST,794
BA02172,PRESBY PRIM SCH KOMFOURKROM (A),BRONG-AHAFO,PRU,PRU WEST,600
BA02173,PRESBY PRIM SCH KOMFOURKROM (B),BRONG-AHAFO,PRU,PRU WEST,537
BA02174,PRESBY PRIM SCH KOMFOURKROM (C),BRONG-AHAFO,PRU,PRU WEST,742
BA02175,AHENBOBOANO PAPAASE,BRONG-AHAFO,PRU,PRU WEST,296
BA02176,D/A PRIM SCH KWAEM,BRONG-AHAFO,PRU,PRU WEST,105
BA02177,PRESBY PRIM DAMA NKWANTA NO. 1,BRONG-AHAFO,PRU,PRU WEST,824
BA02178,D/A PRIM SCH BUPE,BRONG-AHAFO,PRU,PRU WEST,759
BA02179,D/A PRIM SCH FAWOMAN,BRONG-AHAFO,PRU,PRU WEST,248
BA02180,OPEN SPACE OHIAMPE,BRONG-AHAFO,PRU,PRU WEST,427
BA02181,D/A PRIM SCH BEPOSO I,BRONG-AHAFO,PRU,PRU WEST,671
BA02182,D/A PRIM SCH BEPOSO II,BRONG-AHAFO,PRU,PRU WEST,627
BA02183,ROMAN CATHOLIC CHURCH BEPOSO III,BRONG-AHAFO,PRU,PRU WEST,263
BA02184,D/A PRIM SCH AJARAJA,BRONG-AHAFO,PRU,PRU WEST,426
BA02185,D/A PRIM SCH ASUMBAN,BRONG-AHAFO,PRU,PRU WEST,159
BA02186,NEW APOSTOLIC CHURCH BAYA,BRONG-AHAFO,PRU,PRU WEST,470
BA02187,D/A PRIM SCH ANKRAKUKA,BRONG-AHAFO,PRU,PRU WEST,216
BA02188,D/A PRIM SCH SEILA,BRONG-AHAFO,PRU,PRU WEST,297
BA02189,D/A PRIM SCH ABUA,BRONG-AHAFO,PRU,PRU WEST,836
BA02190,ENGLISH ARABIC PRIM SCHOOL NO.1,BRONG-AHAFO,PRU,PRU WEST,327
BA02191,D/A NO 1 JHS PRANG,BRONG-AHAFO,PRU,PRU WEST,707
BA02192,D/A NO 2 JHS PRANG,BRONG-AHAFO,PRU,PRU WEST,815
BA02193,D/A UPPER PRIM PRANG,BRONG-AHAFO,PRU,PRU WEST,443
BA02194,D/A LOWER PRIM PRANG,BRONG-AHAFO,PRU,PRU WEST,830
BA02195,PRANG SNR HIGH SCH,BRONG-AHAFO,PRU,PRU WEST,628
BA02196,DANU-FAWA J H S PRANG,BRONG-AHAFO,PRU,PRU WEST,502
BA02197,D/A PRIM SCH MANDO,BRONG-AHAFO,PRU,PRU EAST,411
BA02198,D/A PRIM SCH BOMMODEN,BRONG-AHAFO,PRU,PRU EAST,316
BA02199,D/A UPPER PRIM SCH KOFI BAASARE,BRONG-AHAFO,PRU,PRU EAST,433
BA02200,D/A LOWER PRIM SCH KOFI BAASARE,BRONG-AHAFO,PRU,PRU EAST,305
BA02201,D/A PRIM SCH BANKAMA,BRONG-AHAFO,PRU,PRU EAST,382
BA02202,D/A PRIM SCH KPEVEME,BRONG-AHAFO,PRU,PRU EAST,293
BA02203,LIVINGSTONE ACADEMY NSOANO,BRONG-AHAFO,PRU,PRU EAST,593
BA02204,D/A JHS PARAMBO,BRONG-AHAFO,PRU,PRU EAST,879
BA02205,D/A UPPER PRIM SCH PARAMBO (A),BRONG-AHAFO,PRU,PRU EAST,640
BA02206,D/A UPPER PRIM SCH PARAMBO (B),BRONG-AHAFO,PRU,PRU EAST,641
BA02207,R/C PRIM SCH PARAMBO,BRONG-AHAFO,PRU,PRU EAST,812
BA02208,D/A PRIM SCH BATTOR NO.1,BRONG-AHAFO,PRU,PRU EAST,436
BA02209,D/A PRIM SCH AHIAVE AKURAA,BRONG-AHAFO,PRU,PRU EAST,255
BA02210,D/A PRIM SCH SAWABA,BRONG-AHAFO,PRU,PRU EAST,603
BA02211,D/A J H S SAWABA,BRONG-AHAFO,PRU,PRU EAST,319
BA02212,HIGHWAYS ROAD CAMP SAWABA,BRONG-AHAFO,PRU,PRU EAST,742
BA02213,D/A PRIM SCH KOJO BOFFOUR,BRONG-AHAFO,PRU,PRU EAST,442
BA02214,PRISON CAMP,BRONG-AHAFO,PRU,PRU EAST,802
BA02215,D/A PRIM SCH ADJANTIRIWA,BRONG-AHAFO,PRU,PRU EAST,278
BA02216,METHODIST CHURCH KOJO BOFFOUR (A),BRONG-AHAFO,PRU,PRU EAST,568
BA02217,METHODIST CHURCH KOJO BOFFOUR (B),BRONG-AHAFO,PRU,PRU EAST,569
BA02218,D/A PRIM SCH KOBRE,BRONG-AHAFO,PRU,PRU EAST,523
BA02219,D/A PRIM SCH KOBRE BATTOR,BRONG-AHAFO,PRU,PRU EAST,313
BA02220,PENTECOST CENTRAL CHURCH YEJI,BRONG-AHAFO,PRU,PRU EAST,835
BA02221,R/C J H S YEJI,BRONG-AHAFO,PRU,PRU EAST,930
BA02222,D/A NO.1 JHS YEJI,BRONG-AHAFO,PRU,PRU EAST,990
BA02223,FIRE SERVICE SQUARE YEJI,BRONG-AHAFO,PRU,PRU EAST,1059
BA02224,HABOUR HEALTH CENTRE YEJI (A),BRONG-AHAFO,PRU,PRU EAST,681
BA02225,HABOUR HEALTH CENTRE YEJI (B),BRONG-AHAFO,PRU,PRU EAST,682
BA02226,D/A NO.2 J H S YEJI,BRONG-AHAFO,PRU,PRU EAST,922
BA02227,METHODIST CHURCH YEJI,BRONG-AHAFO,PRU,PRU EAST,724
BA02228,OLD MARKET YEJI,BRONG-AHAFO,PRU,PRU EAST,622
BA02229,STATE TRANSPORT YARD YEJI,BRONG-AHAFO,PRU,PRU EAST,806
BA02230,OLD PENTECOST CHURCH YEJI,BRONG-AHAFO,PRU,PRU EAST,476
BA02231,PRESBY CHURCH YEJI,BRONG-AHAFO,PRU,PRU EAST,934
BA02232,TRADITIONAL COUNCIL OFFICE YEJI (A),BRONG-AHAFO,PRU,PRU EAST,561
BA02233,TRADITIONAL COUNCIL OFFICE YEJI (B),BRONG-AHAFO,PRU,PRU EAST,564
BA02234,PRESBY J H S YEJI (A),BRONG-AHAFO,PRU,PRU EAST,597
BA02235,PRESBY J H S YEJI (B),BRONG-AHAFO,PRU,PRU EAST,598
BA02236,NSUANO PENTECOST CHURCH YEJI,BRONG-AHAFO,PRU,PRU EAST,849
BA02237,D/A PRIM SCH JAKLAI,BRONG-AHAFO,PRU,PRU EAST,879
BA02238,D/A PRIM SCH BLEKENTE,BRONG-AHAFO,PRU,PRU EAST,272
BA02239,D/A PRIM SCH KYEAME AKURAA,BRONG-AHAFO,PRU,PRU EAST,332
BA02240,D/A PRIM SCH BATTOR KOPE,BRONG-AHAFO,PRU,PRU EAST,402
BA02241,D/A PRIM SCH DEBOME,BRONG-AHAFO,PRU,PRU EAST,202
BA02242,D/A PRIM SCH BOSOMFOUR KOPE,BRONG-AHAFO,PRU,PRU EAST,267
BA02243,D/A PRIM SCH AVOKOPE,BRONG-AHAFO,PRU,PRU EAST,417
BA02244,D/A PRIM SCH MENTUKWA,BRONG-AHAFO,PRU,PRU EAST,230
BA02245,D/A PRIM SCH KONKOMA (A),BRONG-AHAFO,PRU,PRU EAST,560
BA02246,D/A PRIM SCH KONKOMA (B),BRONG-AHAFO,PRU,PRU EAST,562
BA02247,D/A PRIM SCH KORANCHA,BRONG-AHAFO,PRU,PRU EAST,195
BA02248,D/A PRIM SCH KAJAI,BRONG-AHAFO,PRU,PRU EAST,609
BA02249,D/A PRIM SCH VUTIDEKE,BRONG-AHAFO,PRU,PRU EAST,184
BA02250,D/A PRIM SCH TONKA,BRONG-AHAFO,PRU,PRU EAST,189
BA02251,INTERNATIONAL SCH MANGOASE,BRONG-AHAFO,PRU,PRU EAST,16
BA02252,D/A PRIM SCH DAVID KOPE,BRONG-AHAFO,PRU,PRU EAST,217
BA02253,D/A PRIM SCH KADUE NO. 1,BRONG-AHAFO,PRU,PRU EAST,340
BA02254,D/A PRIM SCH KUPUA,BRONG-AHAFO,PRU,PRU EAST,188
BA02255,ANG PRIM SCH CHOKLOMO NKWANTA,BRONG-AHAFO,PRU,PRU EAST,278
BA02256,D/A PRIM SCH ACCRA TOWN,BRONG-AHAFO,PRU,PRU EAST,455
BA02257,D/APRIM SCH KRANYA AKURAA,BRONG-AHAFO,PRU,PRU EAST,413
BA02258,D/A PRIM SCH KAKRUNJI,BRONG-AHAFO,PRU,PRU EAST,61
BA02259,"MEETING PLACE, LAILAI",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,78
BA02260,R/C PRIM SCH BANTAMA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,1045
BA02261,"L/A JHS, BANTAMA",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,636
BA02262,MARKET PLACE SHAFA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,315
BA02263,R/C PRIM SCH MFRAMA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,667
BA02264,L/A PRIM SCH BONKENI,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,39
BA02265,L/A PRIM SCH  BATTOR GHENSE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,160
BA02266,RC PRIM SCH WIASE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,396
BA02267,"L/A JSS, WIASE",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,290
BA02268,"OPEN SPACE, DOGONDAGYI",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,252
BA02269,PRESBY PRIM SCH KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,671
BA02270,PRESBY JHS KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,341
BA02271,D/A  NO 1 JSS KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,689
BA02272,D/A PRIM SCH KRENKUASE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,597
BA02273,D/A  PRIM SCH KRENKUASE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,535
BA02274,D/A  PRIM SCH (KALIPO) KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,1022
BA02275,D/A  PRIM SCH (KALIPO) KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,770
BA02276,SEC/TECH SCH KWAME DANSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,449
BA02277,"COURT HOUSE, KWAME DANSO",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,811
BA02278,"OPEN SPACE, DADA  KWAME DANSO",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,504
BA02279,OPEN SPACE' BAYARKO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,412
BA02280,D/A  PRIM SCH LASSI,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,888
BA02281,PRESBY PRIM SCH DWANKROM,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,424
BA02282,R/C PRIM SCH AKYEREMADE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,522
BA02283,D/A  PRIM SCH AKYEREMADE-BATTOR,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,279
BA02284,D/A  PRIM SCH MENKOR,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,444
BA02285,D A PRIM SCH DAVAKOPE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,308
BA02286,"OPEN SPACE, KUKU KWESI",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,182
BA02287,OPEN SPACE KONKONSE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,387
BA02288,D/A PRIM SCH GYASIPO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,322
BA02289,"OPEN SPACE,GYASIPO",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,104
BA02290,D/A   PRIM SCH BOFOROSO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,116
BA02291,OPEN SPACE MANTUKWA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,226
BA02292,R/C PRIM SCH KANTO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,302
BA02293,OPEN SPACE NKWANKWANUA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,248
BA02294,D/A PRIM SCH UPPER LEMU (A),BRONG-AHAFO,SOUTH SENE,SOUTH SENE,571
BA02295,D/A PRIM SCH UPPER LEMU (B),BRONG-AHAFO,SOUTH SENE,SOUTH SENE,573
BA02296,MARKET PLACE KASAMINTE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,878
BA02297,D/A PRIM SCH LOWER LEMU,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,861
BA02298,R/C PRIM SCH LEMU-ZONGO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,174
BA02299,OPEN SPACE KWAEASE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,187
BA02300,OPEN SPACE MANTUKWA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,183
BA02301,OPEN SPACE JINJICONGO,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,118
BA02302,"D/A PRIM SCH, CHECHERE [ALHAJI AKURAA]",BRONG-AHAFO,SOUTH SENE,SOUTH SENE,63
BA02303,R/C PRIM SCH DROBE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,845
BA02304,S D A PRIM SCH KOFI DJAN,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,383
BA02305,D/A PRIM KAKRAKA-AKURAA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,166
BA02306,S D A PRIM SCH KYEAMEKROM,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,462
BA02307,S D A PRIM SCH KYEAMEKROM,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,258
BA02308,D/A JSS KYEAMEKROM,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,350
BA02309,D/A  PRIM SCH KWAKUDONKOR,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,158
BA02310,S D A PRIM SCH SABOBA,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,440
BA02311,D/A PRIM SCH KULUNGUGU,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,77
BA02312,D/A PRIM SCH TATO BATTOR,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,1034
BA02313,R/C PRIM SCH DONKUAPE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,315
BA02314,D/A  PRIM SCH ASEMPANAYE,BRONG-AHAFO,SOUTH SENE,SOUTH SENE,122
BA00525,METH. PRIM SCH ABESIM,BRONG-AHAFO,SUNYANI MUNICIPAL,SUNYANI EAST,884
BA00526,PRESBY PRIM 'A',BRONG-AHAFO,SUNYANI MUNICIPAL,SUNYANI EAST,671
BA00527,DAY NURSERY ABESIM (A),BRONG-AHAFO,SUNYANI MUNICIPAL,SUNYANI EAST,586
